label,text,id
1,"you get offended? Why people did not get offended and take off the streets when the shooters killed people or blow themselves...in Romania, 59 young people died in a club with no proper authorization,people demand the resignation of the government because they estabish a high level of corruption and the prime minister step down....I didnt see any peacefull demonstration against terrorism in the whole Midlle East not even once...read this post and maybe you will be not offended http://qpolitical.com/someone-said-muslims-bad-woman-delivers-amazing-response/",0f2c47af1cf
0,"I am 99% positive he was actually talking about Romani people, and not the Romanian people. Very common misconception.",778ce07ded1
0,we all die. he/she/it loves no-one,181ad8f2dda
1,"Islamist apologist cancerous "" Guardian "" brainwashing leftists, edited out the entire video. This is the attitude of why the left is dying. Thankfully. Go SDU.",60fb39baa8a
0,Politics.,6448f0aecdc
1,They have a day for every sort of thing but being WHITE and NORMAL!,9ea7cf7b2da
1,You can shut up if you want. Actually that would be highly preferred. :),622c214b07f
1,"yes He does love everyone of His creatures. BUT make no mistake he takes sin seriouslly from every child. If you sank a 2 year old that runs into the street , do you love her or hate her..same principle, Scripture is quite clear on sin.",657037c9a4f
0,Argya sudah mau kiamat bro,2963ad8b6f8
1,"You should see a doctor about that, they might be able to help you.",19ec278391f
0,Yup just need couple million to set it up 🌈it's a winner though,69f824c8bd6
1,Think you could do a better job? Get yourself signed up. Wankerrr,8a1002111b8
1,"To improve the TRP of your channel, always showing something touchy & not reality. Why Europe should take them??? Why not Muslim countries?? Where are some international organizations?? Everyone is keeping quite.",949404c95e6
1,but to be serious .. sick and cowardly to brainwash kids into being their tools,0ffd4cfecdb
1,"Say goodbye to your country as you know it. Oh, start learning Arabic, stop eating pork and get a nice cover for your head. God bless",6a35fd5be71
0,"RIP Aylan and Galip Kurdi and the 3500 other refugees including children currently at the bottom of the Med. To all those who constantly wrote nonsense on here daily for months like 'shoot them all' or 'sink the boats', I hope you're proud of yourselves. I will never understand all the venom on this page. While we enjoy our Christmas with our families, many Syrian children will freeze and starve in tents in makeshift refugee camps. A little compassion and kindness to the suffering of others goes a long way. #AllLivesMatter",d2276a32647
0,"What actions do you believe are appropriate for Europe to take to defend themselves against the sort of radical Islamic groups, such as the ones that I showed you in the video, that are growing in size by the day?",5e93849d533
1,Make Saudi Arabia take them.,460fc1b8564
0,"That's where you're wrong, things like these happen all the time they just don't get broadcasted. One of the first teachings of Islam is to help who is in need especially in Ramadan period",32845502d4d
1,"They forgot part B ! God loves everyone that turns away from their Sins !! Read your Instruction Manual again, Man and Woman recommended by God . . . Just saying",ccf007daac7
0,"Jamil, read Dave Watts comment. Just do it slowly and let its content sink into your brain and maybe, just maybe you can see the difference between the examples you gave and homosexuality.",0d47e8939b4
0,"And thirdly, god gave me nothing.",ccccde55b4e
1,yes that is called mental illness !,382498d9827
1,so are they gonna burn all the trees?,48566436c3a
1,"It's not ALL RELIGION that's the issue today, it's Islam. Mormons didn't blow themselves up at a concert not so long ago, or go on a knife spree.",d07b782a3e5
0,Well iri why don't you Germans come to check that too..?!! you control everything here anyway no? You are basically governing our country now! so why don't you come to check what is happening here with the European money...and please enough said about our country I am sorry but I can't cope anymore with Germans commenting about Greece.,eddfc388cfa
0,Peter Sørensen har du gjort din källkritik?,957bfcc02c1
0,And trans soldiers are of an interest to who?,9599500c37e
0,It currently isn't but not everybody believes in God or in your definition of marriage,7ec6530b810
1,I don't agree with the BBC's bias on this reporting.,a5f656dd642
0,This is on top,08c100e035d
1,"The media once again trying to manipulate public opinion about these people? No way! How about the 72% of these ""migrants"" go back to where they came from and fight for their country instead of being spineless moochers?",2fbeef85331
0,"Sure, but what on Earth makes you think Christine or anyone else would have cheered for that? That's the point I don't get.",6a486909f92
0,"Numbers 31:17-18King James Version (KJV) 17 Now therefore kill every male among the little ones, and kill every woman that hath known man by lying with him. 18 But all the women children, that have not known a man by lying with him, keep alive for yourselves.",a6f5204157a
0,"Jordan has taken in over 650,000, Lebanon over 1,1 MILLION and Turkey also over one MILLION refugees. How many has your country taken in? Or for that matter, how many has Israel, a country that also shares a border with Syria and is supposed to be the most humane in the region?",c80e9e3fc2d
1,Theses people a insane but they are not normal Muslim people they are criminals insane,be5221f7112
1,oh boy. i bet his parents are proud,8256547fd98
0,They always say conservatives are afraid of facts but here are some facts staring them in the face. Let's see how long it takes before they Reeeeeeeeeeeeee...,ca642e47b2a
0,Disgusting!!!,1ef720492fe
1,Why don't you volunteer to go get hurt or killed. ? You are no hero,e2a85842011
0,🌈,359a1f3e4e1
0,Thin out you complete timepiece.,4820547c1a1
0,Non temo il muro ungherese,c918d857d45
0,yes all the trans serving in U.K./ US forces are looking to join Isis. Yes that makes sense 😂,fe52d8d2024
1,Britain does not need to be part of the EU communist police state.,291458aa7b8
0,Yes Army has standards that doesnt suit people that cant do the job!! Woman cant lift heavy weights or carry or drag injured injured if they are heavy. Can carry 40 kg and walk 20 miles plus if required critically....,851b0b6dfea
0,https://www.indiegogo.com/projects/a-bridge-for-life-from-oxford-to-nineveh-ablon,3773c0ed25b
0,Are u gay?,bb90ff5e787
0,If this is an Orthodox calendar then i'd like to see what they've got in their Modern calendar. ..Ofcourse when nobody's around lol,05d9a95642b
0,This man can not be Muslim .look his face any body can understand.,e84bf36a732
0,well done !,85512fa70ec
0,"History has proven no one has liked the gays and for years society has made us second class citizens. It doesn't encapsulate everything we are as a person, but rather it's being confident in ourselves, despite some people's attitudes towards us.",4eb47a1fcfb
1,"Uh, hello BBC News communist sympathizers, it's not a crisis, it's an invasion",36e73300659
0,Lolz,7fa4cc964ec
1,Love how people who are so called incomers to UK too say no to refugees and migrants !!,cd007b35893
1,Without brain it's quite difficult to handle the crisis for the PM. Sorry about him...,2cdaa63c6e3
0,There are millions of children in need of loving homes if everyone can multiply no one will adopt and all those orphans or abandoned children will remain without families?!,4543b7296e7
1,Reported this. It's not true.,0aeac2c1985
0,"If anybody read the article, they would have seen the following quote. ""The extra care scheme – a targeted development for older people – will house a minimum of 51% LGBT residents, but heterosexual people will also be welcome to apply to live in the accommodation."" It isn't divisive, it's allowing people to mix with similar tendencies. God forbid people want to be surrounded by like minded peers.",78f6f250425
