,label,text,id,count_chars,count_words,count_sentences,count_emojis,count_at,count_hash,count_words_avg,count_sentences_avg,text_length
4664,1,THANK YOU President Trump for keeping mental illness out of our military! Our brave Christian men and women that fight to defend our Christian nation should not have to fight side by side unstable mentally ill creatures. I pray that Trump moves forward with banning ALL lgbt from the military. This is the only way foward for a more powerful and efficient military force.,74d46e15cc7,371,64,4,0,False,False,4.8125,16.0,371
4665,0,It's cause we still haven't recovered from war and economic crisis that hit us. You can't judge a country that has huge problems with unemployment and poverty for not accepting refugees.,970da2a3b0f,186,31,2,0,False,False,5.032258064516129,15.5,186
4666,1,"you get offended? Why people did not get offended and take off the streets when the shooters killed people or blow themselves...in Romania, 59 young people died in a club with no proper authorization,people demand the resignation of the government because they estabish a high level of corruption and the prime minister step down....I didnt see any peacefull demonstration against terrorism in the whole Midlle East not even once...read this post and maybe you will be not offended http://qpolitical.com/someone-said-muslims-bad-woman-delivers-amazing-response/",0f2c47af1cf,561,79,2,0,False,False,6.113924050632911,39.5,561
4669,1,"Islamist apologist cancerous "" Guardian "" brainwashing leftists, edited out the entire video. This is the attitude of why the left is dying. Thankfully. Go SDU.",60fb39baa8a,160,26,4,0,False,False,5.1923076923076925,6.5,160
4673,1,"yes He does love everyone of His creatures. BUT make no mistake he takes sin seriouslly from every child. If you sank a 2 year old that runs into the street , do you love her or hate her..same principle, Scripture is quite clear on sin.",657037c9a4f,236,46,3,0,False,False,4.1521739130434785,15.333333333333334,236
4678,1,"To improve the TRP of your channel, always showing something touchy & not reality. Why Europe should take them??? Why not Muslim countries?? Where are some international organizations?? Everyone is keeping quite.",949404c95e6,212,32,5,0,False,False,5.65625,6.4,212
4681,0,"RIP Aylan and Galip Kurdi and the 3500 other refugees including children currently at the bottom of the Med. To all those who constantly wrote nonsense on here daily for months like 'shoot them all' or 'sink the boats', I hope you're proud of yourselves. I will never understand all the venom on this page. While we enjoy our Christmas with our families, many Syrian children will freeze and starve in tents in makeshift refugee camps. A little compassion and kindness to the suffering of others goes a long way. #AllLivesMatter",d2276a32647,528,91,6,0,False,True,4.813186813186813,15.166666666666666,528
4682,0,"What actions do you believe are appropriate for Europe to take to defend themselves against the sort of radical Islamic groups, such as the ones that I showed you in the video, that are growing in size by the day?",5e93849d533,213,40,1,0,False,False,4.35,40.0,213
4684,0,"That's where you're wrong, things like these happen all the time they just don't get broadcasted. One of the first teachings of Islam is to help who is in need especially in Ramadan period",32845502d4d,188,34,2,0,False,False,4.5588235294117645,17.0,188
4685,1,"They forgot part B ! God loves everyone that turns away from their Sins !! Read your Instruction Manual again, Man and Woman recommended by God . . . Just saying",ccf007daac7,161,31,7,0,False,False,4.225806451612903,4.571428571428571,161
4686,0,"Jamil, read Dave Watts comment. Just do it slowly and let its content sink into your brain and maybe, just maybe you can see the difference between the examples you gave and homosexuality.",0d47e8939b4,188,33,2,0,False,False,4.7272727272727275,16.5,188
4691,0,Well iri why don't you Germans come to check that too..?!! you control everything here anyway no? You are basically governing our country now! so why don't you come to check what is happening here with the European money...and please enough said about our country I am sorry but I can't cope anymore with Germans commenting about Greece.,eddfc388cfa,337,58,4,0,False,False,4.827586206896552,14.5,337
4697,1,"The media once again trying to manipulate public opinion about these people? No way! How about the 72% of these ""migrants"" go back to where they came from and fight for their country instead of being spineless moochers?",2fbeef85331,219,38,3,0,False,False,4.7894736842105265,12.666666666666666,219
4699,0,"Numbers 31:17-18King James Version (KJV) 17 Now therefore kill every male among the little ones, and kill every woman that hath known man by lying with him. 18 But all the women children, that have not known a man by lying with him, keep alive for yourselves.",a6f5204157a,259,47,2,0,False,False,4.531914893617022,23.5,259
4700,0,"Jordan has taken in over 650,000, Lebanon over 1,1 MILLION and Turkey also over one MILLION refugees. How many has your country taken in? Or for that matter, how many has Israel, a country that also shares a border with Syria and is supposed to be the most humane in the region?",c80e9e3fc2d,278,52,3,0,False,False,4.365384615384615,17.333333333333332,278
4703,0,They always say conservatives are afraid of facts but here are some facts staring them in the face. Let's see how long it takes before they Reeeeeeeeeeeeee...,ca642e47b2a,158,27,2,0,False,False,4.888888888888889,13.5,158
4711,0,Yes Army has standards that doesnt suit people that cant do the job!! Woman cant lift heavy weights or carry or drag injured injured if they are heavy. Can carry 40 kg and walk 20 miles plus if required critically....,851b0b6dfea,217,40,3,0,False,False,4.45,13.333333333333334,217
4717,0,"History has proven no one has liked the gays and for years society has made us second class citizens. It doesn't encapsulate everything we are as a person, but rather it's being confident in ourselves, despite some people's attitudes towards us.",4eb47a1fcfb,245,41,2,0,False,False,5.0,20.5,245
4722,0,There are millions of children in need of loving homes if everyone can multiply no one will adopt and all those orphans or abandoned children will remain without families?!,4543b7296e7,172,29,2,0,False,False,4.9655172413793105,15.0,172
4724,0,"If anybody read the article, they would have seen the following quote. ""The extra care scheme – a targeted development for older people – will house a minimum of 51% LGBT residents, but heterosexual people will also be welcome to apply to live in the accommodation."" It isn't divisive, it's allowing people to mix with similar tendencies. God forbid people want to be surrounded by like minded peers.",78f6f250425,400,68,4,0,False,False,4.897058823529412,17.0,400
